OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
26028,1479847,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0926,2020/10/07 06:00:00+00
26029,1479848,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6E,0898,2020/09/17 15:00:00+00
26030,1479849,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0847,2020/09/28 03:35:00+00
26031,1479850,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2C,0611,2020/10/07 09:03:00+00
26032,1479851,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1086,2020/10/06 19:07:00+00
26033,1479852,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,0969,2020/10/07 13:26:00+00
26034,1479853,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1102,2020/10/06 19:30:00+00
26035,1479854,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0728,2020/10/06 10:00:00+00
26036,1479855,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1101,2020/10/06 19:30:00+00
26037,1479856,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2020/10/02 02:15:00+00
26038,1479857,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0103,2020/09/29 07:00:00+00
26039,1479858,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1371,2020/10/05 20:58:00+00
26040,1479859,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1402,2020/10/05 10:00:00+00
26041,1479860,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0563,2020/10/05 02:00:00+00
26042,1479861,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0625,2020/09/30 10:00:00+00
26043,1479862,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0626,2020/10/02 15:05:00+00
26044,1479863,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1041,2020/10/07 05:30:00+00
26045,1479864,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0832,2020/10/02 14:45:00+00
26046,1479865,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2020/10/01 18:58:00+00
26047,1479866,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2020/10/02 14:53:00+00
26048,1479867,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1124,2020/08/28 01:00:00+00
26049,1479868,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0106,2020/09/06 16:20:00+00
26050,1479871,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0505,2020/10/02 17:00:00+00
26051,1479872,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0908,2020/10/02 19:00:00+00
26052,1479873,2399,1,LARCENY,368(D) THEFT-ELDER >$950,6,6E,1117,2020/10/03 01:55:00+00
26053,1479875,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0745,2020/10/02 20:20:00+00
26054,1479876,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0785,2020/10/03 05:25:00+00
26055,1479878,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2020/10/02 20:53:00+00
26056,1479879,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6E,0898,2020/10/03 10:40:00+00
26057,1479880,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0811,2020/10/02 18:00:00+00
26058,1479881,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6E,0876,2020/07/14 02:47:00+00
26059,1479883,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2020/10/03 21:30:00+00
26060,1479885,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0964,2020/10/03 08:15:00+00
26061,1479886,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0409,2020/10/03 20:15:00+00
26062,1479892,5400,3,TRAFFIC,TRAFFIC ACCIDENT-FATAL,2,2B,0551,2020/10/02 02:21:00+00
26063,1479893,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,2,2B,0564,2020/10/07 13:55:00+00
26064,1479895,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,4,4C,1301,2020/10/05 23:03:00+00
26065,1479899,1315,17,AGG ASSAULT,244.5(B) ASSLT W/ELEC CHG,6,6E,0888,2020/10/07 18:44:00+00
26066,1479900,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3A,0701,2020/10/07 05:34:00+00
26067,1479902,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1113,2020/10/07 06:21:00+00
26068,1479904,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2A,0505,2020/10/07 08:12:00+00
26069,1479905,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0732,2020/10/06 18:31:00+00
26070,1479907,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,5,5C,1606,2020/10/07 08:26:00+00
26071,1479908,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,6,6B,1401,2020/10/07 18:07:00+00
26072,1479910,5707,0,PRIVACY,602 PC TRESPASS,4,4A,0957,2020/10/07 13:46:00+00
26073,1479913,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6C,1405,2020/10/06 14:00:00+00
26074,1479917,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1013,2020/10/07 15:00:00+00
26075,1479918,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1639,2020/10/07 13:45:00+00
26076,1479920,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1B,0444,2020/09/21 03:00:00+00
26077,1479921,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0768,2020/10/06 01:55:00+00
26078,1479922,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0916,2020/10/07 05:00:00+00
26079,1479928,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,5,5A,1363,2020/10/07 17:21:00+00
26080,1479929,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,3,3A,0764,2020/10/07 01:00:00+00
26081,1479930,2699,8,FRAUD,587C PC EVADE PAYMENT RAILFARE,3,3M,0752,2020/10/07 00:12:00+00
26082,1479931,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,6,6B,1065,2020/10/07 14:30:00+00
26083,1479937,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1621,2020/09/26 07:01:00+00
26084,1479942,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1B,0473,2020/10/04 03:00:00+00
26085,1479944,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0906,2020/10/07 02:45:00+00
26086,1479952,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0721,2020/09/14 17:00:00+00
26087,1479955,5299,91,WEAPON OFFENSE,12022(C)ARMED WHILE IN POSSESS,3,3A,0715,2020/10/06 20:59:00+00
26088,1479956,5499,141,TRAFFIC,2800.1(A) VC EVADE PEACE OFCR,2,2A,0515,2020/10/07 02:13:00+00
26089,1479957,5404,01,TRAFFIC,23152(B) DUI BAC >.08,6,6D,0832,2020/10/08 03:45:00+00
26090,1479963,1310,1,ASSAULT,417.8 DISPL WEAPON/RESIST ARR,6,6C,1447,2020/10/08 02:47:00+00
26091,1479965,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0612,2020/10/08 06:30:00+00
26092,1479966,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1081,2020/10/06 12:30:00+00
26093,1479968,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1A,0324,2020/09/01 04:00:00+00
26094,1479969,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0551,2020/08/31 17:56:00+00
26095,1479970,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1012,2020/10/07 06:27:00+00
26096,1479971,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6D,0856,2020/10/07 22:12:00+00
26097,1479972,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0411,2020/08/31 19:13:00+00
26098,1479973,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1409,2020/10/08 01:19:00+00
26099,1479974,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0824,2020/10/08 04:00:00+00
26100,1479975,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,UI,UI,UI,2020/08/31 21:00:00+00
26101,1479976,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,UI,UI,UI,2020/09/01 00:55:00+00
26102,1479980,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0221,2020/10/07 14:45:00+00
26103,1479981,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1064,2020/10/07 14:30:00+00
26104,1479982,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0735,2020/10/07 13:00:00+00
26105,1479983,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0532,2020/10/03 07:01:00+00
26106,1479984,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0811,2020/10/06 15:30:00+00
26107,1479985,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0735,2020/10/07 05:00:00+00
26108,1479986,3699,23,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,3,3A,0701,2020/10/08 18:50:00+00
26109,1479987,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0344,2020/10/07 14:30:00+00
26110,1479988,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1512,2020/10/07 14:30:00+00
26111,1479989,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1053,2020/10/06 09:05:00+00
26112,1479990,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2020/10/08 07:30:00+00
26113,1479991,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1124,2020/10/06 02:00:00+00
26114,1479993,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0440,2020/10/06 01:00:00+00
26115,1479994,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0418,2020/10/03 09:30:00+00
26116,1479995,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0502,2020/10/07 07:01:00+00
26117,1479996,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0628,2020/09/01 16:21:00+00
26118,1479998,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0879,2020/09/01 13:53:00+00
26119,1479999,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,1336,2020/09/01 15:50:00+00
26120,1480000,3699,19,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,3,3A,0701,2020/10/08 19:48:00+00
26121,1480001,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0551,2020/09/01 14:58:00+00
26122,1480002,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1B,0404,2020/10/02 17:57:00+00
26123,1480003,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0506,2020/09/01 16:18:00+00
26124,1480004,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1364,2020/08/02 15:00:00+00
26125,1480005,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0532,2020/10/06 15:40:00+00
26126,1480007,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0738,2020/09/01 17:16:00+00
26127,1480008,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0552,2020/10/04 13:00:00+00
26128,1480009,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0905,2020/09/23 21:48:00+00
26129,1480010,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0908,2020/10/06 15:00:00+00
26130,1480011,5202,27,WEAPON OFFENSE,25400(C)(6)(B) CCW-NOT REG OWN,6,6A,1022,2020/10/07 17:08:00+00
26131,1480012,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5C,1623,2020/10/07 17:12:00+00
26132,1480014,5499,05,TRAFFIC,23110(B) VC THROW AT VEH W/INT,5,5C,1654,2020/10/07 20:43:00+00
26133,1480015,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5B,1603,2020/10/08 01:06:00+00
26134,1480016,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0748,2020/09/01 23:00:00+00
26135,1480017,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0502,2020/10/08 02:40:00+00
26136,1480018,5707,0,PRIVACY,602 PC TRESPASS,5,5C,1624,2020/07/28 07:25:00+00
26137,1480020,5202,13,WEAPON OFFENSE,25400(A)(2) CCW ON PERSON-FEL,1,1B,0435,2020/10/08 02:55:00+00
26138,1480021,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2C,0603,2020/10/08 03:16:00+00
26139,1480022,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,2,2B,0564,2020/10/08 04:19:00+00
26140,1480023,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,2,2A,0233,2020/10/08 17:22:00+00
26141,1480024,3599,53B,NARCOTICS,11375(B)(2) POSS PRESCRIP DRUG,2,2B,0564,2020/10/08 04:55:00+00
26142,1480025,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0788,2020/10/08 05:39:00+00
26143,1480027,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,6,6A,1061,2020/10/08 07:34:00+00
26144,1480028,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0526,2020/10/08 09:25:00+00
26145,1480029,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0906,2020/10/07 16:00:00+00
26146,1480030,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,4,4A,0937,2020/10/08 10:06:00+00
26147,1480032,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0917,2020/10/08 10:14:00+00
26148,1480033,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,6,6C,1132,2020/10/08 10:58:00+00
26149,1480034,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0718,2020/10/07 15:15:00+00
26150,1480035,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1279,2020/10/08 14:59:00+00
26151,1480037,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0734,2020/10/08 18:04:00+00
26152,1480041,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0628,2020/10/07 22:00:00+00
26153,1480042,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0946,2020/10/03 05:00:00+00
26154,1480045,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0945,2020/10/07 17:00:00+00
26155,1480046,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1003,2020/10/07 15:00:00+00
26156,1480047,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6E,0886,2020/10/03 10:00:00+00
26157,1480049,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,5,5C,1624,2020/10/07 13:28:00+00
26158,1480050,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2C,0602,2020/10/05 17:36:00+00
26159,1480051,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1086,2020/10/06 01:53:00+00
26160,1480052,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0748,2020/09/21 19:21:00+00
26161,1480054,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0442,2020/09/24 23:57:00+00
26162,1480055,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0785,2020/09/26 22:51:00+00
26163,1480056,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,0899,2020/09/29 00:48:00+00
26164,1480057,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1086,2020/09/30 19:39:00+00
26165,1480058,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0784,2020/10/02 20:13:00+00
26166,1480059,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2020/10/02 20:21:00+00
26167,1480060,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6A,1042,2020/09/21 03:59:00+00
26168,1480061,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1084,2020/10/07 16:18:00+00
26169,1480062,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0136,2020/10/02 23:28:00+00
26170,1480063,5212,24,WEAPONS,12022.1 PC COMMIT FEL ON BAIL,1,1A,0123,2020/10/07 19:16:00+00
26171,1480065,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6D,0851,2020/10/07 19:00:00+00
26172,1480066,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1084,2020/10/08 15:01:00+00
26173,1480067,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1422,2020/10/04 20:15:00+00
26174,1480068,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6E,1101,2020/10/08 15:55:00+00
26175,1480069,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,UI,UI,UI,2020/10/08 16:05:00+00
26176,1480070,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0525,2020/10/08 18:16:00+00
26177,1480071,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0506,2020/10/04 23:31:00+00
26178,1480072,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0503,2020/10/05 00:52:00+00
26179,1480076,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0766,2020/10/05 15:34:00+00
26180,1480077,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1623,2020/10/05 17:40:00+00
26181,1480078,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0237,2020/10/03 04:47:00+00
26182,1480079,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0305,2020/10/03 20:03:00+00
26183,1480081,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0877,2020/10/07 21:00:00+00
26184,1480086,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1C,0426,2020/10/03 04:54:00+00
26185,1480087,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0744,2020/10/07 14:54:00+00
26186,1480095,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0748,2020/10/03 19:00:00+00
26187,1480096,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5A,1396,2020/10/08 23:14:00+00
26188,1480097,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0233,2020/10/08 22:45:00+00
26189,1480098,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4A,0905,2020/10/08 21:31:00+00
26190,1480099,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6A,1014,2020/10/08 04:56:00+00
26191,1480100,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2020/10/07 20:41:00+00
26192,1480101,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0965,2020/10/09 01:14:00+00
26193,1480102,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,6,6D,0841,2020/10/09 01:29:00+00
26194,1480103,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,5,5C,1639,2020/10/09 02:29:00+00
26195,1480104,5499,452,TRAFFIC,14601.2(A) SUSP LIC-DUI CONVCT,3,3B,0766,2020/10/09 04:21:00+00
26196,1480116,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2C,0558,2020/10/07 22:13:00+00
26197,1480121,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5A,1504,2020/10/08 18:30:00+00
26198,1480125,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1394,2020/10/09 04:00:00+00
26199,1480126,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,4,4B,0969,2020/10/09 01:25:00+00
26200,1480127,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,5,5B,1618,2020/10/07 02:14:00+00
26201,1480130,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,5,5B,1618,2020/10/07 02:14:00+00
26202,1480132,3599,50,NARCOTICS,4573.5 BRING DRUGS INTO JAIL,2,2C,0567,2020/10/08 17:10:00+00
26203,1480135,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2020/08/12 19:42:00+00
26204,1480139,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0945,2020/08/26 20:33:00+00
26205,1480140,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1255,2020/10/09 02:38:00+00
26206,1480141,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0701,2020/09/03 02:00:00+00
26207,1480142,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2C,0601,2020/09/02 07:04:00+00
26208,1480146,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0977,2020/10/01 04:14:00+00
26209,1480147,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0426,2020/09/02 15:05:00+00
26210,1480148,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0775,2020/09/03 04:33:00+00
26211,1480149,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,4,4B,0986,2020/10/09 15:45:00+00
26212,1480150,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1448,2020/10/07 19:00:00+00
26213,1480151,5403,1,TRAFFIC,23152(F) DUI DRUGS,2,2B,0563,2020/10/06 15:35:00+00
26214,1480152,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1406,2020/09/02 20:07:00+00
26215,1480153,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1411,2020/09/02 19:47:00+00
26216,1480154,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1053,2020/09/02 18:03:00+00
26217,1480157,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1084,2020/09/02 16:42:00+00
26218,1480158,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0937,2020/09/02 16:28:00+00
26219,1480159,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4B,1346,2020/10/05 09:57:00+00
26220,1480160,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,2,2B,0563,2020/10/05 06:44:00+00
26221,1480161,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0564,2020/10/08 07:12:00+00
26222,1480162,3699,18,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,2,2B,0527,2020/10/08 20:14:00+00
26223,1480164,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6A,1015,2020/10/09 06:06:00+00
26224,1480165,2803,4,STOLEN PROP,496D(A) PURCH STLN VEH-MISD,2,2B,0563,2020/10/09 07:11:00+00
26225,1480169,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0304,2020/10/02 05:30:00+00
26226,1480174,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0537,2020/10/01 20:27:00+00
26227,1480175,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1421,2020/10/03 01:22:00+00
26228,1480179,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0421,2020/10/06 15:15:00+00
26229,1480180,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1603,2020/09/30 07:00:00+00
26230,1480183,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0775,2020/09/19 04:05:00+00
26231,1480186,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6E,0898,2020/10/07 19:04:00+00
26232,1480189,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0605,2020/10/07 19:58:00+00
26233,1480191,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4A,0909,2020/09/03 13:53:00+00
26234,1480192,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1502,2020/10/07 14:00:00+00
26235,1480193,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,3,3A,0701,2020/10/09 17:55:00+00
26236,1480195,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0847,2020/10/07 22:49:00+00
26237,1480196,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0507,2020/09/03 22:42:00+00
26238,1480198,5707,0,PRIVACY,602 PC TRESPASS,2,2A,0226,2020/10/09 05:02:00+00
26239,1480203,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0237,2020/09/03 22:35:00+00
26240,1480204,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0558,2020/10/07 22:55:00+00
26241,1480210,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0442,2020/09/30 17:16:00+00
26242,1480220,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0745,2020/10/08 09:28:00+00
26243,1480230,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1365,2020/10/08 05:07:00+00
26244,1480234,2399,31,LARCENY,487(D)(2) GRAND THFT GUN >$950,6,6D,0856,2020/10/08 07:30:00+00
26245,1480235,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,6,6A,1032,2020/10/08 18:01:00+00
26246,1480242,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0701,2020/10/08 06:24:00+00
26247,1480260,5212,72,WEAPON OFFENSE,25850(C)(3) LOADED GUN GANG,5,5C,1607,2020/10/09 00:22:00+00
26248,1480267,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1061,2020/10/08 10:11:00+00
26249,1480279,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1604,2020/10/08 08:39:00+00
26250,1480298,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0619,2020/10/09 16:08:00+00
26251,1480303,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0766,2020/10/06 17:35:00+00
26252,1480305,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6D,0851,2020/10/09 15:30:00+00
