FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
33480,1067019,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,4,4B,1354,2014/11/21 01:11:00
33481,1067021,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0751,2014/11/21 02:00:00
33482,1067023,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1281,2014/11/19 09:59:59
33483,1067024,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1603,2014/11/21 23:16:59
33484,1067025,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,1116,2014/11/22 08:00:59
33485,1067026,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0742,2014/11/16 04:34:59
33486,1067027,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0557,2014/11/17 17:25:00
33487,1067028,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1427,2014/11/18 14:58:59
33488,1067029,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1621,2014/11/18 17:35:59
33489,1067031,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0958,2014/11/19 18:40:00
33490,1067032,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1152,2014/11/20 00:45:00
33491,1067033,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0333,2014/11/22 06:00:00
33492,1067034,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0737,2014/11/20 01:18:00
33493,1067036,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2014/11/20 06:40:00
33494,1067037,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0969,2014/11/20 16:44:00
33495,1067038,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0507,2014/11/15 10:20:00
33496,1067039,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0618,2014/11/06 15:45:00
33497,1067041,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1401,2014/11/07 19:50:00
33498,1067052,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0516,2014/11/20 05:48:59
33499,1067053,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1404,2014/11/21 01:17:00
33500,1067055,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0762,2014/11/15 03:04:59
33501,1067056,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,UI,UI,UI,2014/11/20 09:01:59
33502,1067057,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,UI,UI,UI,2014/11/20 13:50:00
33503,1067059,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0832,2014/11/20 17:00:00
33504,1067060,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0738,2014/11/21 08:45:00
33505,1067061,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1004,2014/11/21 04:30:00
33506,1067062,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3A,0763,2014/11/20 11:02:00
33507,1067063,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,6,6A,1011,2014/11/21 08:35:59
33508,1067066,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1278,2014/11/22 19:02:59
33509,1067070,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1399,2014/11/22 16:15:59
33510,1066931,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0233,2014/11/20 15:01:59
33511,1066823,5499,117,FRAUD,4462.5 VC FALSE TAB/AVOID REG,2,2B,0545,2014/11/21 07:44:00
33512,1066735,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0558,2014/11/20 15:59:59
33513,1066932,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,5,5B,1399,2014/11/20 03:06:00
33514,1066824,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0522,2014/11/21 08:45:59
33515,1066736,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0701,2014/11/08 11:00:00
33516,1066933,3599,43,NARCOTICS,11532(A)HS LOITER DRG ACTIVITY,6,6A,1031,2014/11/21 20:28:00
33517,1066825,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,6,6D,0841,2014/11/21 10:44:59
33518,1066737,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1603,2014/11/19 18:00:00
33519,1066934,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,3,3B,0747,2014/11/21 21:49:59
33520,1066827,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5A,1398,2014/11/21 00:58:00
33521,1066742,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,1,1B,0435,2014/11/20 06:56:00
33522,1066935,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,1,1A,0333,2014/11/20 16:11:00
33523,1066940,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,6,6A,1011,2014/11/21 22:25:59
33524,1066941,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0784,2014/11/21 19:21:59
33525,1066948,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,1,1B,0444,2014/11/21 23:55:59
33526,1066951,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0144,2014/01/20 15:59:59
33527,1066952,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0340,2014/11/20 21:20:59
33528,1066953,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6C,1403,2014/11/21 20:34:00
33529,1066955,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0603,2014/11/21 21:59:59
33530,1066957,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5C,1624,2014/11/20 23:22:00
33531,1066959,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,2,2C,0619,2014/11/21 22:06:59
33532,1066961,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1326,2014/11/13 16:44:59
33533,1066962,2399,0,THEFT,22435.2(A) BP POSS SHOP CART,1,1B,0444,2014/11/21 23:41:00
33534,1066963,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0616,2014/11/19 15:24:00
33535,1066964,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0564,2014/11/22 03:29:00
33536,1066966,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0707,2014/11/19 21:08:00
33537,1066967,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0509,2014/10/29 04:20:00
33538,1066970,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0788,2014/11/15 15:00:00
33539,1066972,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0612,2014/11/13 14:00:00
33540,1066976,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2B,0523,2014/11/19 20:29:59
33541,1066979,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,6,6D,1101,2014/11/17 23:15:00
33542,1066743,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0738,2014/11/08 10:09:00
33543,1066829,3699,26,SEX REGISTRATI,290.018(B) FAIL REG FEL CONVIC,3,3M,0744,2014/11/21 05:18:00
33544,1066744,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,UI,UI,UI,2014/11/13 09:04:59
33545,1066831,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1084,2014/11/20 08:54:00
33546,1066745,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1445,2014/11/20 23:00:00
33547,1066832,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1031,2014/10/09 05:29:59
33548,1066833,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0732,2014/11/20 01:15:59
33549,1066746,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0744,2014/11/19 22:02:00
33550,1066834,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1412,2014/11/09 07:46:00
33551,1066747,3699,22,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,1,1C,0447,2014/11/21 02:23:00
33552,1066748,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,3,3A,0765,2014/11/20 18:37:59
33553,1066835,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1279,2014/11/03 23:06:59
33554,1066749,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0947,2014/11/20 11:41:00
33555,1066836,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0563,2014/11/07 23:58:59
33556,1066750,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6A,1011,2014/11/20 09:01:00
33557,1066837,3699,23,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,3,3M,0732,2014/10/25 00:00:00
33558,1066751,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3A,0706,2014/11/20 15:04:59
33559,1066838,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1052,2014/11/08 19:34:59
33560,1066752,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,6,6A,1023,2014/11/20 17:45:59
33561,1066845,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1616,2014/11/20 15:59:59
33562,1066757,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,4,4A,0957,2014/11/18 23:00:00
33563,1066848,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3B,0726,2014/11/21 05:47:00
33564,1066760,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1031,2014/11/19 04:15:00
33565,1066849,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3B,0747,2014/11/21 06:07:00
33566,1066762,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0784,2014/11/20 17:45:00
33567,1066854,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0764,2014/11/21 05:00:00
33568,1066763,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0784,2014/11/20 17:07:59
33569,1066855,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0721,2014/09/15 15:59:59
33570,1066765,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6C,1443,2014/11/20 16:02:59
33571,1066769,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1421,2014/11/19 05:00:00
33572,1066770,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0511,2014/11/20 00:30:00
33573,1066771,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1622,2014/11/20 02:13:00
33574,1066772,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4A,0918,2014/11/19 14:38:00
33575,1066774,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1633,2014/11/19 17:29:59
33576,1066776,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,6,6D,0831,2014/11/18 06:33:00
33577,1066777,7399,69,SAC CITY CODE,12.72.090 SCC IN PK AFTER HRS,6,6D,0821,2014/11/18 06:56:59
33578,1066778,7399,69,SAC CITY CODE,12.72.090 SCC IN PK AFTER HRS,6,6D,0821,2014/11/18 07:17:00
33579,1066785,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5C,1623,2014/11/19 19:30:00
33580,1066786,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,0564,2014/11/19 10:33:00
33581,1066788,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4C,1287,2014/11/20 19:38:00
33582,1066789,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1031,2014/11/19 18:30:00
33583,1066790,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6A,1061,2014/11/19 18:00:00
33584,1066791,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1061,2014/11/19 18:14:59
33585,1066794,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0846,2014/11/16 12:00:00
33586,1066796,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0421,2014/11/18 23:29:59
33587,1066857,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4A,0957,2014/11/21 09:20:59
33588,1066858,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0744,2014/11/21 11:06:00
33589,1066861,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0888,2014/11/21 09:59:59
33590,1066862,2399,14,LARCENY,487(D)GRAND THEFT FIREARM/ANIM,5,5C,1654,2014/10/15 07:01:00
33591,1066865,5299,119,WEAPON OFFENSE,22810(A) FEL POSS TEARGAS-FEL,5,5B,1603,2014/11/20 15:59:59
33592,1066867,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,UI,UI,UI,2014/11/21 17:13:00
33593,1066868,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0788,2014/11/21 15:14:59
33594,1066869,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0851,2014/11/05 17:15:00
33595,1066870,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,0989,2014/11/20 05:00:00
33596,1066871,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,1116,2014/11/11 02:45:59
33597,1066872,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0736,2014/11/20 01:50:00
33598,1066873,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0552,2014/11/20 20:39:59
33599,1066874,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0907,2014/11/19 01:30:00
33600,1066876,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0709,2014/11/14 23:00:00
33601,1067422,3599,60,NARCOTICS,11350(A) POSS CONT SUB/SUPER X,6,6D,1101,2014/11/25 07:14:00
33602,1067423,3599,34,NARCOTICS,11379(A)HS SALE/TRAN CNTRL SUB,6,6B,1054,2014/11/25 09:24:59
33603,1067424,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1404,2014/11/25 09:49:59
33604,1067425,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1392,2014/11/23 17:42:59
33605,1067611,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0747,2014/11/24 18:30:00
33606,1067427,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0614,2014/10/27 18:49:59
33607,1067613,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0766,2014/11/24 21:14:00
33608,1067434,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0969,2014/11/23 00:26:00
33609,1067440,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0123,2014/11/23 04:18:59
33610,1067614,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0915,2014/11/26 06:00:00
33611,1067442,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0937,2014/11/25 07:30:00
33612,1067443,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0783,2014/11/25 03:59:59
33613,1067615,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0731,2014/11/24 10:04:00
33614,1067444,5707,0,PRIVACY,602 PC TRESPASS,5,5B,1614,2014/11/21 18:56:00
33615,1067815,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1001,2014/11/22 06:49:59
33616,1067618,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1264,2014/11/24 14:00:00
33617,1067445,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1386,2014/11/15 17:00:00
33618,1067623,3562,5,NARCOTICS,11357(A) POSS CONCENTR CANNAB,5,5C,1623,2014/11/26 00:08:00
33619,1067816,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0614,2014/11/21 02:07:59
33620,1067333,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6D,1102,2014/11/24 07:12:00
33621,1067507,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0113,2014/11/22 04:50:00
33622,1067446,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0958,2014/11/22 17:00:00
33623,1067624,3532,3,NARCOTICS,11352(A)HS SALE/TRANS CNTL SUB,6,6C,1427,2014/11/19 00:14:00
33624,1067819,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0553,2014/11/26 17:28:00
33625,1067447,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,1,1C,0419,2014/11/05 23:35:59
33626,1067334,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2B,0564,2014/11/24 09:32:00
33627,1067626,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1622,2014/11/26 02:26:00
33628,1067508,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2014/11/22 17:25:00
33629,1067820,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1603,2014/11/25 20:03:00
33630,1067449,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0785,2014/11/25 06:59:59
33631,1067335,3560,1,NARCOTICS,11359 HS POSS FOR SALE MARIJ,3,3A,0704,2014/11/24 11:39:59
33632,1067628,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5A,1396,2014/11/26 06:19:00
33633,1067509,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0747,2014/11/21 21:55:00
33634,1067822,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0605,2014/11/26 01:50:59
33635,1067450,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0564,2014/11/25 04:30:00
33636,1067336,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1054,2014/11/23 15:01:59
33637,1067629,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,4,4B,1354,2014/11/26 09:49:00
33638,1067510,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0237,2014/11/25 21:00:00
33639,1067825,4099,01,SEXUAL OFFENSE,653.22(A) LOITER PROSTITUTION,6,6A,1013,2014/11/26 18:37:59
33640,1067451,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1259,2014/11/13 03:30:00
33641,1067337,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6A,1023,2014/11/24 15:00:00
33642,1067630,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0353,2014/11/19 06:00:00
33643,1067511,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1623,2014/11/25 00:23:00
33644,1067826,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,3,3B,0728,2014/11/19 00:59:59
33645,1067456,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0907,2014/11/22 10:02:59
33646,1067338,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1054,2014/11/23 15:01:00
33647,1067900,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0215,2014/11/15 03:30:00
33648,1067960,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0768,2014/11/24 07:25:00
33649,1067631,3532,3,NARCOTICS,11352(A)HS SALE/TRANS CNTL SUB,UI,UI,UI,2014/11/18 22:47:59
33650,1067632,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0222,2014/11/25 00:55:00
33651,1067633,1212,0,ROBBERY,215(A) PC CARJACKING,4,4C,0985,2014/11/26 06:40:59
33652,1067635,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1623,2014/11/22 19:40:00
33653,1067638,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2014/11/22 08:00:00
33654,1067640,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0877,2014/11/22 15:04:59
33655,1067641,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1621,2014/11/26 05:38:00
33656,1067642,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4A,0908,2014/11/24 21:00:00
33657,1067643,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1134,2014/11/24 16:09:59
33658,1067647,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0336,2014/11/22 11:00:00
33659,1067648,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1022,2014/11/22 09:00:00
33660,1067649,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0605,2014/11/23 22:34:59
33661,1067650,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5A,1364,2014/11/26 18:45:00
33662,1067651,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0605,2014/11/23 07:44:59
33663,1067652,2605,4,FRAUD,484E(D)PC FRAUD POSS CARD INFO,5,5C,1651,2014/11/24 21:00:00
33664,1067653,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,1326,2014/11/22 09:59:59
33665,1067654,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1604,2014/11/21 08:15:00
33666,1067655,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0861,2014/11/25 12:30:00
33667,1067656,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1331,2014/11/22 21:59:59
33668,1067657,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0802,2014/11/26 06:14:59
33669,1067658,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1062,2014/11/26 00:59:59
33670,1067659,2605,4,FRAUD,484E(D)PC FRAUD POSS CARD INFO,2,2C,0626,2014/08/21 18:59:59
33671,1067660,3699,14,SEX REGISTRATI,290.010 FAIL REG DIFFERENT ADD,2,2A,0213,2014/11/15 00:59:59
33672,1067661,2605,3,FRAUD,484E(C)PC POSS CARD W/O CONSNT,3,3A,0776,2014/11/09 14:32:59
33673,1067662,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0748,2014/11/25 19:31:59
33674,1067663,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,6,6B,1402,2014/10/20 04:17:00
33675,1067666,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0998,2014/11/22 14:00:00
33676,1067672,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1351,2014/10/01 00:00:00
33677,1067673,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0504,2014/11/25 08:29:59
33678,1067674,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,0969,2014/11/08 15:59:59
33679,1067675,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1227,2014/11/24 18:10:00
33680,1067681,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0523,2014/11/26 04:30:00
33681,1067682,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0718,2014/11/12 18:49:59
33682,1067692,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,6,6C,1424,2014/11/26 07:33:00
33683,1067693,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1253,2014/11/24 03:40:00
33684,1067694,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1623,2014/11/24 23:00:00
33685,1067695,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1401,2014/11/25 00:45:00
33686,1067696,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1006,2014/11/26 12:04:59
33687,1067697,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0305,2014/11/22 16:15:00
33688,1067902,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1272,2014/11/14 23:32:59
33689,1067512,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,2,2A,0203,2014/11/25 09:19:00
33690,1067827,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,3,3B,0747,2014/11/25 20:05:00
33691,1067339,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1133,2014/11/23 22:20:00
33692,1067457,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0602,2014/11/23 02:00:00
33693,1067903,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0715,2014/11/22 09:00:00
33694,1067961,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0701,2014/11/24 18:00:00
33695,1067513,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,6,6D,1101,2014/11/25 10:53:00
33696,1067828,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6D,0877,2014/11/24 18:10:00
33697,1067340,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0832,2014/11/22 10:53:00
33698,1067458,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0563,2014/11/23 01:30:00
33699,1067699,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,UI,UI,UI,2014/11/25 06:43:00
33700,1067904,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0778,2014/11/24 13:34:59
33701,1067905,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1296,2014/11/26 09:59:59
33702,1067906,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2014/09/25 20:10:00
33703,1067907,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1344,2014/11/21 21:59:59
33704,1067908,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0841,2014/11/25 05:39:59
33705,1067909,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2014/11/15 02:00:00
33706,1067910,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0728,2014/11/21 21:00:00
33707,1067911,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0434,2014/11/20 21:00:00
33708,1067912,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0748,2014/11/18 19:18:00
33709,1067913,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2B,0526,2014/11/21 17:29:59
33710,1067914,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0348,2014/11/20 04:30:00
33711,1067915,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1384,2014/11/21 21:59:59
