FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
28619,1199806,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0843,2016/09/29 06:30:00
28620,1199808,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6D,0841,2016/09/29 06:00:00
28621,1199809,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0356,2016/09/23 01:09:59
28622,1199810,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0237,2016/09/27 19:49:00
28623,1199811,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1C,0414,2016/09/24 23:32:00
28624,1199812,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1088,2016/09/15 14:55:59
28625,1199813,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6D,0851,2016/09/26 16:09:59
28626,1199814,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0509,2016/09/27 23:29:00
28627,1199815,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1C,0449,2016/09/28 03:53:00
28628,1199816,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2A,0225,2016/09/26 13:05:59
28629,1199817,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0752,2016/09/19 01:05:00
28630,1199822,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1111,2016/09/20 00:14:59
28631,1199823,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1614,2016/09/29 13:30:00
28632,1199825,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0408,2016/08/11 15:59:59
28633,1199830,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4B,0969,2016/09/26 14:16:59
28634,1199831,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1645,2016/09/20 22:20:00
28635,1199832,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3A,0775,2016/09/26 03:00:00
28636,1199833,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1297,2016/07/25 20:35:00
28637,1199834,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1661,2016/09/11 02:45:00
28638,1199837,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,3,3M,0742,2016/09/01 21:10:00
28639,1199838,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,0327,2016/09/26 14:25:00
28640,1199839,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6E,0872,2016/09/22 06:59:59
28641,1199840,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0434,2016/09/29 06:35:00
28642,1199847,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,0918,2016/09/24 08:00:00
28643,1199849,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2B,0545,2016/09/29 04:08:00
28644,1199850,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0784,2016/09/20 01:31:59
28645,1199853,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0918,2016/09/18 19:05:00
28646,1199854,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0738,2016/09/25 03:00:00
28647,1199855,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0613,2016/09/21 06:00:00
28648,1199856,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0407,2016/09/20 06:59:59
28649,1199858,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0564,2016/09/18 07:15:00
28650,1199999,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1247,2016/09/28 00:46:59
28651,1199512,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4B,0969,2016/09/26 19:28:00
28652,1199910,4902,0,FUGITIVE,1551(A) FUGITIVE FROM JUSTICE,1,1C,0418,2016/08/22 09:35:00
28653,1199693,1212,0,ROBBERY,215(A) PC CARJACKING,5,5C,1654,2016/09/28 11:10:00
28654,1200000,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,2,2B,0545,2016/09/30 05:45:59
28655,1199513,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0787,2016/09/26 19:38:59
28656,1199911,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0969,2016/09/29 05:29:59
28657,1199694,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,3,3B,0746,2016/09/28 06:23:00
28658,1200002,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1054,2016/09/19 14:00:00
28659,1199514,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,1,1B,0412,2016/09/27 20:41:00
28660,1199913,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,1,1A,0348,2016/08/28 03:30:00
28661,1199696,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,6,6B,1401,2016/08/05 20:00:00
28662,1200004,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0776,2016/09/24 08:15:00
28663,1199515,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0233,2016/09/26 17:29:59
28664,1199915,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1311,2016/09/28 22:44:59
28665,1199699,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0235,2016/09/28 15:00:00
28666,1199700,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2016/09/21 03:00:00
28667,1199701,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1287,2016/09/28 12:10:00
28668,1199703,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2016/09/28 06:59:59
28669,1199704,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1035,2016/09/27 00:30:00
28670,1199705,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,6,6C,1145,2016/09/27 15:08:59
28671,1199707,2699,8,FRAUD,587C PC EVADE PAYMENT RAILFARE,3,3A,0765,2016/09/27 18:30:00
28672,1199708,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3M,0744,2016/09/27 18:56:59
28673,1199709,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3B,0766,2016/09/27 20:00:59
28674,1199711,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0526,2016/09/28 16:44:59
28675,1199712,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1B,0435,2016/09/24 17:50:00
28676,1199713,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5C,1639,2016/08/15 23:39:59
28677,1199722,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2B,0545,2016/09/27 13:36:00
28678,1199725,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,5,5B,1603,2016/09/28 17:09:00
28679,1199730,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2016/09/28 00:10:00
28680,1199733,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0237,2016/09/28 14:28:00
28681,1199734,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,1326,2016/09/25 21:00:00
28682,1199736,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4A,0906,2016/09/28 10:28:59
28683,1199740,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0851,2016/09/27 21:00:00
28684,1199741,5707,0,PRIVACY,602 PC TRESPASS,2,2B,0553,2016/09/28 06:37:59
28685,1199742,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0236,2016/09/28 06:00:00
28686,1199743,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6E,0878,2016/09/28 05:55:00
28687,1199749,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,4,4A,0906,2016/09/27 22:09:59
28688,1199750,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0103,2016/09/27 15:00:00
28689,1199751,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,6,6D,0825,2016/09/28 18:36:00
28690,1199756,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1502,2016/09/27 18:35:00
28691,1199757,3561,0,DANGEROUS DRUG,DRUG-MARIJUANA-SMUGGLE,6,6B,1054,2016/09/23 16:53:00
28692,1199759,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6A,1011,2016/09/27 21:55:00
28693,1199760,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,0916,2016/08/26 13:44:59
28694,1199761,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,2,2A,0510,2016/09/27 09:59:59
28695,1199762,2307,1,LARCENY,484 PC-PETTY THEFT-COIN MACHIN,4,4A,0936,2016/09/26 10:53:00
28696,1199763,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0546,2016/09/27 14:26:59
28697,1199764,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0221,2016/09/24 00:00:00
28698,1199765,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0603,2016/09/26 20:16:59
28699,1199767,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,0898,2016/09/23 05:00:00
28700,1200005,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1294,2016/09/28 03:00:00
28701,1199519,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3B,0718,2016/09/27 14:48:59
28702,1199916,3522,11,NARCOTIC,11351 HS POSS/SALE OPIATE/NARC,2,2A,0506,2016/09/29 06:27:00
28703,1200008,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0421,2016/09/15 17:10:00
28704,1199520,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2C,0619,2016/09/27 00:53:59
28705,1199918,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1653,2016/09/28 14:29:59
28706,1200012,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0751,2016/09/26 06:00:00
28707,1199521,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1441,2016/09/25 06:00:00
28708,1199919,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,1346,2016/09/29 15:59:59
28709,1200014,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1369,2016/09/29 18:59:59
28710,1199522,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1269,2016/09/26 03:30:00
28711,1199923,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0784,2016/09/16 16:44:59
28712,1200015,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0701,2016/09/20 17:19:59
28713,1199523,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1604,2016/09/27 00:00:00
28714,1199524,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,4,4C,1286,2016/08/27 05:00:00
28715,1199527,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5B,1633,2016/09/26 17:06:00
28716,1199528,0999,1,HOMICIDE,187(A) HOMICIDE,6,6E,0873,2016/09/27 23:44:00
28717,1199529,7399,25B,CITY ORD,8.100.865A ENTER SUB-STND BLD,5,5A,1393,2016/09/27 15:26:00
28718,1199530,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,3,3B,0736,2016/09/27 18:48:00
28719,1199531,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0734,2016/09/27 20:16:59
28720,1199532,7399,64,SAC CITY CODE,12.72.060I ADULT LOITER PLYGRD,2,2C,0613,2016/09/27 22:25:59
28721,1199533,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,6,6C,1111,2016/09/26 23:12:00
28722,1199534,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,3,3A,0785,2016/09/27 01:21:00
28723,1199535,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,6,6C,1424,2016/09/26 20:34:00
28724,1199536,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,6,6A,1022,2016/09/26 22:18:59
28725,1199539,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6E,1126,2016/09/26 23:41:00
28726,1199540,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0551,2016/09/27 22:44:59
28727,1199541,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0741,2016/09/28 02:03:00
28728,1199542,2205,4,BURGLARY,459.5 BURGLARY SHOPLIFT > $950,4,4A,0905,2016/09/28 03:11:00
28729,1199543,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2016/09/28 03:11:00
28730,1199544,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0766,2016/09/28 03:37:59
28731,1199547,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,2,2A,0509,2016/09/28 05:13:00
28732,1199548,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1124,2016/09/28 07:11:00
28733,1199549,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1019,2016/09/27 06:37:59
28734,1199553,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1409,2016/09/19 21:00:00
28735,1199554,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1356,2016/09/27 03:59:59
28736,1199555,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0567,2016/09/27 14:41:00
28737,1199556,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0409,2016/09/20 17:00:00
28738,1199567,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0606,2016/09/27 23:00:00
28739,1199568,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0945,2016/09/09 18:37:59
28740,1199573,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0736,2016/09/25 16:30:00
28741,1200016,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0628,2016/09/09 06:00:00
28742,1200017,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1265,2016/09/30 14:29:59
28743,1199924,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0767,2016/09/09 00:59:59
28744,1200018,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0778,2016/09/16 01:15:00
28745,1199925,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0558,2016/09/27 23:00:00
28746,1200019,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6A,1034,2016/09/26 03:45:00
28747,1199928,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2016/09/29 17:00:00
28748,1200020,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6E,1116,2016/08/20 12:59:59
28749,1199930,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0765,2016/09/26 18:14:59
28750,1200022,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1637,2016/09/14 01:21:00
28751,1199931,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0509,2016/09/27 03:03:00
28752,1200023,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,1201,2016/09/28 15:35:00
28753,1199933,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0905,2016/09/18 05:38:00
28754,1200024,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0606,2016/02/29 07:59:00
28755,1199939,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0764,2016/09/21 00:53:00
28756,1200026,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0128,2016/09/13 09:30:00
28757,1199940,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,3,3M,0734,2016/09/28 21:32:00
28758,1200027,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0557,2016/09/30 07:05:59
28759,1199941,5202,22,WEAPON OFFENSE,25400(A)(6) CCW UNREG W/AMMO,6,6A,1081,2016/09/28 23:50:00
28760,1200028,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0521,2016/09/28 21:00:00
28761,1199942,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2016/09/29 22:47:59
28762,1199944,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0741,2016/09/29 21:20:00
28763,1199945,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2016/09/29 20:39:59
28764,1199946,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2016/09/08 20:15:00
28765,1199947,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1004,2016/09/29 20:18:00
28766,1199948,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0563,2016/09/28 01:44:00
28767,1199949,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0784,2016/09/27 22:21:00
28768,1199950,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2016/09/22 00:33:00
28769,1199954,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0602,2016/09/21 23:26:59
28770,1199955,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,2,2B,0563,2016/09/23 00:46:00
28771,1199959,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2016/09/29 08:21:00
28772,1199960,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0106,2016/09/29 02:29:59
28773,1199963,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2C,0619,2016/09/28 08:13:59
28774,1199964,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0541,2016/09/30 01:41:00
28775,1199965,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2B,0553,2016/09/30 03:27:59
28776,1199966,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6A,1042,2016/09/26 21:49:00
28777,1199967,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,1,1C,0429,2016/09/30 07:22:59
28778,1199972,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4B,1326,2016/09/30 03:59:59
28779,1199973,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,3,3M,0742,2016/09/30 00:40:00
28780,1199985,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0855,2016/09/25 17:25:00
28781,1199986,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2B,0551,2016/09/29 05:09:00
28782,1200029,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1631,2016/09/29 03:00:00
28783,1200030,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2016/09/21 00:14:59
28784,1200031,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0603,2016/09/08 18:10:00
28785,1200032,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6E,1102,2016/09/19 14:45:00
28786,1200033,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1278,2016/09/29 00:10:00
28787,1200034,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1031,2016/09/25 01:06:59
28788,1200036,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,4,4B,1356,2016/09/03 06:59:59
28789,1200040,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0888,2016/09/24 20:18:00
28790,1200041,5299,9,WEAPON OFFENSE,12022(A)(1)PC ARMED COMM FEL,5,5A,1501,2016/09/29 16:21:00
28791,1200042,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0702,2016/09/30 03:59:59
28792,1200043,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1369,2016/09/16 17:00:00
28793,1200045,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6C,1422,2016/09/28 15:14:59
28794,1200050,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0767,2016/09/28 05:19:59
28795,1200052,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1054,2016/09/29 05:29:59
28796,1200054,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1621,2016/09/25 05:02:00
28797,1200057,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2016/09/24 06:45:00
28798,1200060,2404,12,AUTO THEFT,10855 VC LSE/RENT NOT RETURNED,5,5A,1363,2016/08/29 06:59:59
28799,1200061,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2016/09/27 06:59:59
28800,1200062,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1404,2016/09/28 10:14:00
28801,1200644,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5A,1502,2016/04/01 15:00:00
28802,1200838,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1071,2016/09/29 16:33:00
28803,1200650,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1369,2016/10/02 06:00:00
28804,1200839,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,4,4B,0976,2016/09/29 21:00:00
28805,1200652,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1115,2016/10/03 04:40:00
28806,1200840,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,4,4C,1294,2016/10/04 05:09:00
28807,1200371,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0619,2016/10/01 21:14:59
28808,1200653,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0835,2016/09/26 08:29:59
28809,1200841,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0774,2016/09/24 00:52:00
28810,1200376,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0440,2016/09/25 23:00:00
28811,1200654,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,1202,2016/09/14 05:29:59
28812,1200541,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0936,2016/10/02 20:00:00
28813,1200261,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1013,2016/10/01 04:04:00
28814,1200737,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,2,2C,0567,2016/09/30 19:05:00
28815,1200843,2602,0,FRAUD,FRAUD-SWINDLE,5,5B,1616,2016/10/02 19:53:00
28816,1200844,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4B,1351,2016/10/02 20:48:59
28817,1200845,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0841,2016/09/22 16:30:00
28818,1200846,5707,8,TRESPASS,602.5 PC ENTRY OF PROPERTY,3,3M,0744,2016/09/21 20:00:00
28819,1200850,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0744,2016/10/04 05:42:59
28820,1200851,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0416,2016/09/22 14:45:00
28821,1200854,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1654,2016/10/02 19:28:59
28822,1200855,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2016/10/04 05:00:00
28823,1200857,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3M,0744,2016/10/03 04:18:59
28824,1200859,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,3,3M,0744,2016/10/02 06:39:00
28825,1200860,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,5,5C,1647,2016/10/03 23:00:00
28826,1200861,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0916,2016/10/02 00:59:59
28827,1200862,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0832,2016/10/03 11:26:59
28828,1200864,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0725,2016/10/03 22:06:59
28829,1200865,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0304,2016/10/02 09:16:00
28830,1200866,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1001,2016/10/04 06:37:59
28831,1200867,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0106,2016/10/04 05:00:00
28832,1200868,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0748,2016/10/02 20:26:00
28833,1200871,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0553,2016/10/04 07:33:00
28834,1200873,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1427,2016/10/02 20:42:00
28835,1200875,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,0898,2016/09/29 21:45:00
28836,1200876,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0428,2016/10/04 03:59:59
28837,1200877,2099,8,ARSON,452(C) CAUSE FIRE STRUC/LAND,4,4B,1341,2016/10/04 16:27:00
28838,1200878,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0409,2016/09/20 19:27:00
28839,1200879,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0306,2016/10/02 22:09:59
28840,1200886,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0543,2016/09/20 02:34:00
28841,1200888,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2B,0545,2016/10/04 00:00:00
28842,1200891,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1254,2016/09/26 21:59:59
28843,1200893,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,1,1B,0404,2016/09/26 20:26:59
28844,1200895,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1101,2016/10/01 18:11:00
28845,1200898,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2016/09/26 20:19:59
28846,1200899,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0517,2016/10/01 22:14:00
28847,1200900,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2016/10/01 06:30:00
28848,1200901,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0905,2016/10/01 19:47:59
28849,1200902,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0831,2016/09/28 03:20:00
