OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
26941,1409485,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2B,0563,2019/09/14 16:50:00+00
26942,1409488,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,6,6D,0841,2019/09/13 13:44:00+00
26943,1409490,3699,22,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,3,3A,0704,2019/09/14 21:41:00+00
26944,1409493,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,4,4B,0969,2019/09/14 16:45:00+00
26945,1409496,3562,01,NARCOTICS,11357(C)HS POSS +28.5GR MARIJ,5,5B,1369,2019/09/14 23:24:00+00
26946,1409497,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5A,1364,2019/09/14 23:02:00+00
26947,1409498,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1101,2019/09/14 17:39:00+00
26948,1409499,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0744,2019/09/11 14:42:00+00
26949,1409500,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1624,2019/09/14 12:30:00+00
26950,1409501,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0731,2019/09/13 16:03:00+00
26951,1409504,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0525,2019/09/14 19:02:00+00
26952,1409505,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1654,2019/09/14 00:00:00+00
26953,1409509,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0712,2019/09/14 15:16:00+00
26954,1409513,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0785,2019/09/07 21:05:00+00
26955,1409515,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2019/09/08 04:00:00+00
26956,1409517,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0737,2019/09/07 14:30:00+00
26957,1409518,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0764,2019/09/10 01:25:00+00
26958,1409520,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0305,2019/09/05 08:30:00+00
26959,1409522,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1B,0422,2019/09/04 13:00:00+00
26960,1409523,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0764,2019/09/06 16:50:00+00
26961,1409525,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0764,2019/08/30 17:15:00+00
26962,1409526,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0764,2019/02/02 19:05:00+00
26963,1409530,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6E,0876,2019/09/06 00:30:00+00
26964,1409531,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0444,2019/09/08 09:30:00+00
26965,1409536,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1621,2019/09/08 18:30:00+00
26966,1409540,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0421,2019/08/20 04:00:00+00
26967,1409541,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,4,4C,1296,2019/09/12 07:35:00+00
26968,1409542,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0764,2019/09/02 08:00:00+00
26969,1409543,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2019/09/07 04:00:00+00
26970,1409544,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,0927,2019/09/08 19:07:00+00
26971,1409549,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0909,2019/09/10 07:01:00+00
26972,1409550,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0803,2019/09/07 09:10:00+00
26973,1409552,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0801,2019/09/10 08:00:00+00
26974,1409554,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0401,2019/09/10 14:25:00+00
26975,1409555,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1B,0442,2019/09/10 03:30:00+00
26976,1409556,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0747,2019/09/08 07:15:00+00
26977,1409557,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0628,2019/09/11 17:05:00+00
26978,1409558,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1411,2019/09/04 00:10:00+00
26979,1409559,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1512,2019/08/20 07:00:00+00
26980,1409560,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0774,2019/09/10 07:00:00+00
26981,1409561,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0738,2019/08/31 05:35:00+00
26982,1409562,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0917,2019/09/08 03:30:00+00
26983,1409563,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0622,2019/09/05 02:45:00+00
26984,1409564,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2019/09/10 13:30:00+00
26985,1409565,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1358,2019/09/10 10:30:00+00
26986,1409566,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0721,2019/09/04 17:40:00+00
26987,1409567,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1633,2019/09/10 06:40:00+00
26988,1409570,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1622,2019/09/10 21:03:00+00
26989,1409573,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0841,2019/09/03 22:00:00+00
26990,1409574,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1115,2019/09/09 18:20:00+00
26991,1409576,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0752,2019/09/09 12:50:00+00
26992,1409578,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0145,2019/09/10 13:30:00+00
26993,1409579,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1623,2019/09/11 07:30:00+00
26994,1409580,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5A,1371,2019/09/03 16:00:00+00
26995,1409581,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0785,2019/09/11 04:00:00+00
26996,1409582,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/09/11 18:20:00+00
26997,1409583,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0510,2019/07/31 18:00:00+00
26998,1409584,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/09/11 19:10:00+00
26999,1409585,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0778,2019/09/12 00:00:00+00
27000,1409586,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0748,2019/09/11 07:01:00+00
27001,1409589,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0541,2019/09/14 23:39:00+00
27002,1409591,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,5,5B,1359,2019/09/09 04:59:00+00
27003,1409592,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0746,2019/09/13 07:21:00+00
27004,1409596,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,4,4C,1251,2019/09/15 01:36:00+00
27005,1409598,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1111,2019/09/15 05:08:00+00
27006,1409599,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0738,2019/09/15 05:55:00+00
27007,1409600,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,5,5B,1621,2019/09/15 04:36:00+00
27008,1409601,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2019/09/15 09:10:00+00
27009,1409602,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0763,2019/09/15 09:18:00+00
27010,1409605,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6B,1401,2019/09/15 03:31:00+00
27011,1409608,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,1,1C,0429,2019/09/15 02:02:00+00
27012,1409609,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0745,2019/09/11 15:30:00+00
27013,1409611,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4B,0966,2019/09/14 22:25:00+00
27014,1409612,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0905,2019/09/11 21:15:00+00
27015,1409613,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1C,0416,2019/09/04 20:00:00+00
27016,1409614,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0878,2019/09/12 00:00:00+00
27017,1409615,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1C,0454,2019/09/12 02:15:00+00
27018,1409616,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1114,2019/09/12 06:20:00+00
27019,1409617,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2019/09/12 17:00:00+00
27020,1409618,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0748,2019/09/14 12:44:00+00
27021,1409619,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0735,2019/09/15 07:39:00+00
27022,1409621,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1084,2019/09/15 04:00:00+00
27023,1409623,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0738,2019/08/14 02:34:00+00
27024,1409624,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1387,2019/08/13 23:01:00+00
27025,1409625,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0517,2019/08/13 18:50:00+00
27026,1409626,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0517,2019/08/13 18:50:00+00
27027,1409627,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0237,2019/08/13 18:19:00+00
27028,1409628,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0735,2019/08/13 17:50:00+00
27029,1409629,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2019/08/14 17:00:00+00
27030,1409630,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2019/08/14 16:41:00+00
27031,1409631,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0708,2019/08/14 11:00:00+00
27032,1409632,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0551,2019/08/11 00:55:00+00
27033,1409633,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0737,2019/09/15 01:00:00+00
27034,1409634,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0506,2019/08/10 23:40:00+00
27035,1409635,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1061,2019/08/14 22:54:00+00
27036,1409636,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0523,2019/08/15 09:00:00+00
27037,1409637,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0508,2019/08/11 14:30:00+00
27038,1409638,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1653,2019/08/15 06:30:00+00
27039,1409639,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1081,2019/08/14 14:01:00+00
27040,1409640,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0226,2019/08/14 23:00:00+00
27041,1409641,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0625,2019/08/14 16:29:00+00
27042,1409642,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1061,2019/08/14 15:48:00+00
27043,1409643,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0226,2019/08/14 23:30:00+00
27044,1409644,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5C,1634,2019/08/14 17:43:00+00
27045,1409645,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0724,2019/09/14 18:00:00+00
27046,1409646,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0978,2019/08/14 20:30:00+00
27047,1409647,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1404,2019/08/14 17:22:00+00
27048,1409649,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1071,2019/08/14 17:41:00+00
27049,1409650,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2019/08/14 16:51:00+00
27050,1409651,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0221,2019/08/14 19:11:00+00
27051,1409652,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1C,0419,2019/09/15 06:01:00+00
27052,1409658,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0876,2019/09/13 01:00:00+00
27053,1409659,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0411,2019/09/13 06:00:00+00
27054,1409668,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6D,0841,2019/09/15 08:30:00+00
27055,1409672,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1605,2019/09/15 17:00:00+00
27056,1409677,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5A,1363,2019/09/15 04:08:00+00
27057,1409680,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2019/09/15 06:30:00+00
27058,1409681,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,6,6D,0821,2019/09/15 09:08:00+00
27059,1409683,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6B,1401,2019/09/15 02:19:00+00
27060,1409685,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0741,2019/09/15 19:00:00+00
27061,1409686,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0505,2019/09/13 08:00:00+00
27062,1409687,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0106,2019/09/15 10:00:00+00
27063,1409688,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0558,2019/09/12 18:35:00+00
27064,1409689,4803,5,OBSTRUCTING,148.3(A)PC FALSE REPT EMER,3,3M,0732,2019/09/15 19:14:00+00
27065,1409691,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0510,2019/09/15 10:25:00+00
27066,1409692,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1424,2019/09/15 07:14:00+00
27067,1409693,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0905,2019/09/08 22:40:00+00
27068,1409694,5299,139,WEAPON OFFENSE,22810(A) FEL POSS TEARGAS-MISD,3,3A,0704,2019/09/13 18:25:00+00
27069,1409695,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0732,2019/09/10 02:25:00+00
27070,1409696,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0541,2019/09/13 23:00:00+00
27071,1409697,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0768,2019/09/12 19:30:00+00
27072,1409699,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,2,2A,0232,2019/09/12 15:10:00+00
27073,1409700,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0444,2019/09/12 06:00:00+00
27074,1409701,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,5,5C,1645,2019/09/13 17:30:00+00
27075,1409703,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1401,2019/09/09 04:50:00+00
27076,1409704,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0787,2019/09/13 12:00:00+00
27077,1409706,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1421,2019/09/15 14:46:00+00
27078,1409708,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1602,2019/09/15 09:27:00+00
27079,1409709,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1503,2019/09/13 15:10:00+00
27080,1409710,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0775,2019/09/13 06:20:00+00
27081,1409711,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0337,2019/09/11 02:15:00+00
27082,1409712,1315,15,AGG ASSAULT,244 PC ASSAULT W/ CAUST CHEMIC,2,2C,0603,2019/09/15 15:00:00+00
27083,1409715,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6A,1053,2019/09/15 16:52:00+00
27084,1409719,5707,0,PRIVACY,602 PC TRESPASS,3,3B,0748,2019/09/15 17:54:00+00
27085,1409728,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1C,0447,2019/09/15 07:26:00+00
27086,1409729,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,0958,2019/09/15 08:21:00+00
27087,1409730,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2C,0613,2019/09/15 20:00:00+00
27088,1409731,1399,6,ASSAULT,368(B)(1) CRUELTY ELDER W/INJ,2,2C,0605,2019/09/14 01:28:00+00
27089,1409732,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,6,6C,1152,2019/09/15 19:54:00+00
27090,1409733,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1C,0419,2019/09/16 00:25:00+00
27091,1409734,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5B,1399,2019/09/14 03:33:00+00
27092,1409736,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5C,1661,2019/09/15 21:25:00+00
27093,1409738,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,5,5C,1661,2019/09/15 23:46:00+00
27094,1409739,1313,25,ASSAULT,368(C) CAUSE PAIN/INJ TO ELDER,5,5A,1504,2019/09/16 01:22:00+00
27095,1409741,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,4,4A,0945,2019/09/16 02:18:00+00
27096,1409748,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0567,2019/09/12 23:00:00+00
27097,1409749,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5C,1642,2019/09/11 20:53:00+00
27098,1409755,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,4,4B,0987,2019/09/06 05:10:00+00
27099,1409757,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6C,1441,2019/09/12 00:59:00+00
27100,1409760,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1654,2019/09/14 23:47:00+00
27101,1409761,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0746,2019/09/14 07:15:00+00
27102,1409762,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0746,2019/09/14 00:30:00+00
27103,1409763,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1084,2019/09/13 05:29:00+00
27104,1409766,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1A,0145,2019/09/16 00:53:00+00
27105,1409778,2399,1,LARCENY,368(D) THEFT-ELDER >$950,6,6B,1067,2019/09/14 16:30:00+00
27106,1409779,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0515,2019/09/12 20:05:00+00
27107,1409780,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2C,0619,2019/09/14 04:25:00+00
27108,1409781,2605,4,FRAUD,484E(D)PC FRAUD POSS CARD INFO,6,6D,0844,2019/09/07 07:01:00+00
27109,1409783,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0747,2019/09/16 07:48:00+00
27110,1409784,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,2,2C,0567,2019/09/12 21:25:00+00
27111,1409785,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0543,2019/09/16 04:30:00+00
27112,1409788,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0787,2019/08/13 17:52:00+00
27113,1409789,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1134,2019/08/14 16:00:00+00
27114,1409790,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0546,2019/08/15 14:25:00+00
27115,1409791,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0564,2019/09/16 05:00:00+00
27116,1409792,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0507,2019/08/15 17:26:00+00
27117,1409795,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0537,2019/09/11 05:00:00+00
27118,1409797,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1B,0401,2019/09/12 05:00:00+00
27119,1409798,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0965,2019/08/13 22:58:00+00
27120,1409799,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,1115,2019/09/11 04:30:00+00
27121,1409801,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5C,1654,2019/09/13 05:30:00+00
27122,1409803,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1633,2019/09/16 03:30:00+00
27123,1409804,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2A,0505,2019/09/16 05:00:00+00
27124,1409805,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1639,2019/09/16 15:00:00+00
27125,1409806,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,5,5A,1502,2019/09/13 03:00:00+00
27126,1409807,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/09/13 16:50:00+00
27127,1409809,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1647,2019/09/06 22:40:00+00
27128,1409810,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0102,2019/09/01 19:00:00+00
27129,1409811,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0612,2019/09/12 06:00:00+00
27130,1409812,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1012,2019/09/13 01:45:00+00
27131,1409813,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0353,2019/09/05 05:12:00+00
27132,1409814,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0545,2019/08/16 02:59:00+00
27133,1409815,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0567,2019/08/16 03:30:00+00
27134,1409816,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1042,2019/08/16 00:50:00+00
27135,1409817,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4B,0966,2019/09/16 05:00:00+00
27136,1409818,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0965,2019/09/14 02:45:00+00
27137,1409819,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1036,2019/09/16 06:57:00+00
27138,1409820,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,0937,2019/09/15 09:25:00+00
27139,1409823,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6A,1001,2019/09/16 04:54:00+00
27140,1409824,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0123,2019/09/16 04:46:00+00
27141,1409825,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,1,1C,0449,2019/09/09 18:55:00+00
27142,1409826,5404,21,TRAFFIC,23152(G) DUI DRUGS & ALCOHOL,1,1A,0306,2019/09/13 05:42:00+00
27143,1409827,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1A,0340,2019/09/14 05:59:00+00
27144,1409828,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0429,2019/09/14 08:47:00+00
27145,1409836,1313,0,ASSAULT,240 PC ASSAULT/SIMPLE-CIVILIAN,1,1B,0422,2019/09/14 09:00:00+00
27146,1409837,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0784,2019/09/13 14:45:00+00
27147,1409838,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0435,2019/09/13 19:00:00+00
27148,1409839,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0336,2019/09/12 20:41:00+00
27149,1409843,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,1301,2019/09/16 10:25:00+00
27150,1409844,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,4,4B,0958,2019/09/10 14:25:00+00
27151,1409845,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4A,0907,2019/09/16 13:25:00+00
27152,1409846,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1371,2019/09/13 20:00:00+00
27153,1409847,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,2,2C,0603,2019/09/14 07:57:00+00
27154,1409848,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4A,0905,2019/09/14 12:37:00+00
27155,1409850,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1124,2019/09/13 23:00:00+00
27156,1409851,2310,1,LARCENY,530.5(E) PC THEFT OF MAIL,5,5B,1369,2019/09/09 21:26:00+00
27157,1409854,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1102,2019/09/16 06:34:00+00
27158,1409857,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0763,2019/09/16 01:10:00+00
27159,1409859,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2019/09/16 15:40:00+00
27160,1409861,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4B,0958,2019/09/13 10:36:00+00
27161,1409863,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2B,0545,2019/09/16 14:15:00+00
27162,1409864,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0706,2019/09/13 07:00:00+00
27163,1409865,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0435,2019/09/13 17:00:00+00
27164,1409866,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,6,6B,1084,2019/09/09 07:01:00+00
27165,1409867,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1653,2019/09/13 08:15:00+00
27166,1409869,2399,5,LARCENY,484 PC THEFT-LIC PLATE TABS,4,4B,0958,2019/09/16 21:15:00+00
27167,1409870,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0766,2019/08/26 07:00:00+00
27168,1409872,2308,3,THEFT,488 PC PETTY THEFT,3,3B,0788,2019/09/16 13:30:00+00
